Country Name,Female to male wage ratio in the private sector (using mean),Female to male wage ratio in the private sector (using median),Female to male wage ratio in the public sector (using mean),Female to male wage ratio in the public sector (using median),"Females, as a share of private paid employees","Females, as a share of private paid employees by occupational group: Clerks","Females, as a share of private paid employees by occupational group: Elementary occupation","Females, as a share of private paid employees by occupational group: Managers","Females, as a share of private paid employees by occupational group: Professionals","Females, as a share of private paid employees by occupational group: Technicians","Females, as a share of private paid employees by wage quintile: Quintile 1","Females, as a share of private paid employees by wage quintile: Quintile 2","Females, as a share of private paid employees by wage quintile: Quintile 3","Females, as a share of private paid employees by wage quintile: Quintile 4","Females, as a share of private paid employees by wage quintile: Quintile 5","Females, as a share of public paid employees","Females, as a share of public paid employees by industry: Core Public Administration","Females, as a share of public paid employees by industry: Education","Females, as a share of public paid employees by industry: Health","Females, as a share of public paid employees by industry: Public Administration","Females, as a share of public paid employees by industry: Public Safety","Females, as a share of public paid employees by industry: Social Security","Females, as a share of public paid employees by industry: Teachers","Females, as a share of public paid employees by occupation: Medical workers","Females, as a share of public paid employees by occupational group: Clerks","Females, as a share of public paid employees by occupational group: Elementary occupation","Females, as a share of public paid employees by occupational group: Managers","Females, as a share of public paid employees by occupational group: Professionals","Females, as a share of public paid employees by occupational group: Technicians","Females, as a share of public paid employees by wage quintile: Quintile 1","Females, as a share of public paid employees by wage quintile: Quintile 2","Females, as a share of public paid employees by wage quintile: Quintile 3","Females, as a share of public paid employees by wage quintile: Quintile 4","Females, as a share of public paid employees by wage quintile: Quintile 5","Gender wage premium in the private sector, by industry: Education (compared to male paid employees)","Gender wage premium in the private sector, by industry: Health (compared to male paid employees)","Gender wage premium in the private sector, by occupation: Medical workers (compared to male paid employees)","Gender wage premium in the private sector, by occupation: Teachers (compared to male paid employees)","Gender wage premium in the public sector, by industry: Core Public Administration (compared to male paid employees)","Gender wage premium in the public sector, by industry: Education (compared to male paid employees)","Gender wage premium in the public sector, by industry: Health (compared to male paid employees)","Gender wage premium in the public sector, by industry: Public Administration (compared to male paid employees)","Gender wage premium in the public sector, by industry: Public Safety (compared to male paid employees)","Gender wage premium in the public sector, by industry: Social Security (compared to male paid employees)","P-Value: Gender wage premium in the private sector, by industry: Education (compared to male paid employees)","P-Value: Gender wage premium in the private sector, by industry: Health (compared to male paid employees)","P-Value: Gender wage premium in the private sector, by occupation: Medical workers (compared to male paid employees)","P-Value: Gender wage premium in the private sector, by occupation: Teachers (compared to male paid employees)","P-Value: Gender wage premium in the public sector, by industry: Core Public Administration (compared to male paid employees)","P-Value: Gender wage premium in the public sector, by industry: Education (compared to male paid employees)","P-Value: Gender wage premium in the public sector, by industry: Health (compared to male paid employees)","P-Value: Gender wage premium in the public sector, by industry: Public Administration (compared to male paid employees)","P-Value: Gender wage premium in the public sector, by industry: Public Safety (compared to male paid employees)","P-Value: Gender wage premium in the public sector, by industry: Social Security (compared to male paid employees)","P-Value: Public sector wage premium for females, by industry: Education (compared to paid wage employees)","P-Value: Public sector wage premium for females, by industry: Health (compared to paid wage employees)","P-Value: Public sector wage premium for females, by occupation: Medical workers (compared to paid wage employees)","P-Value: Public sector wage premium for females, by occupation: Teachers (compared to paid wage employees)","P-Value: Public sector wage premium for males, by industry: Education (compared to paid wage employees)","P-Value: Public sector wage premium for males, by industry: Health (compared to paid wage employees)","P-Value: Public sector wage premium for males, by occupation: Medical workers (compared to paid wage employees)","P-Value: Public sector wage premium for males, by occupation: Teachers (compared to paid wage employees)","P-Value: Public sector wage premium, by gender (compared to all private employees)","Public sector employment, as a share of paid employment by gender: Female","Public sector employment, as a share of paid employment by gender: male","Public sector employment, as a share of total employment by gender: Female","Public sector employment, as a share of total employment by gender: male","Public sector female employment, as a share of paid employment by industry: Education","Public sector female employment, as a share of paid employment by industry: Health","Public sector female employment, as a share of paid employment by occupation: Medical workers","Public sector female employment, as a share of paid employment by occupation: Teachers","Public sector female employment, as a share of paid employment by occupational group: Clerks","Public sector female employment, as a share of paid employment by occupational group: Elementary workers","Public sector female employment, as a share of paid employment by occupational group: Manager","Public sector female employment, as a share of paid employment by occupational group: Professionals","Public sector female employment, as a share of paid employment by occupational group: Technicians","Public sector wage premium for females, by industry: Education (compared to paid wage employees)","Public sector wage premium for females, by industry: Health (compared to paid wage employees)","Public sector wage premium for females, by occupation: Medical workers (compared to paid wage employees)","Public sector wage premium for females, by occupation: Teachers (compared to paid wage employees)","Public sector wage premium for males, by industry: Education (compared to paid wage employees)","Public sector wage premium for males, by industry: Health (compared to paid wage employees)","Public sector wage premium for males, by occupation: Medical workers (compared to paid wage employees)","Public sector wage premium for males, by occupation: Teachers (compared to paid wage employees)","Public sector wage premium, by gender: Female (compared to all private employees)","Public sector wage premium, by gender: Male (compared to all private employees)"
Chile,0.7620620787239996,0.7930528696307455,0.7910874595742232,0.826141815241396,0.42463715429837556,0.6380943142732249,0.49410937233002006,0.35645250776280335,0.494013000815289,0.48545827416880627,0.5982491361979339,0.4246182276330206,0.40077834917000743,0.3254249253835353,0.33655260741614335,0.5552173316093558,0.4925181642174721,0.7333527802814057,0.7249227535214784,0.40497218533712953,0.23118769749999046,0.4649461507797241,0.7135908178470103,0.6566486907444791,0.7364691789104008,0.4873373105111014,0.295841038565744,0.6448362265534469,0.625257377141125,0.6572167912140046,0.5891866911208687,0.5192979014025756,0.560143889681779,0.44024792255800627,-0.18344296935662863,-0.29908666447984444,-0.23907368184899447,-0.11684670456899937,-0.19353162621458253,-0.06889902756990196,-0.2261142543906729,-0.2373650815813333,-0.14813188711802283,0.09294082845250529,0.023952164845452484,-0.00015095892119981746,0.07445345804085024,0.17554648309507037,0.0016198091508350387,0.3115033074988176,0.12423424093772795,3.36271480904358e-08,0.00601298124335381,0.6512099107106621,0.23049400096777362,0.26552349431756284,0.44692953680669945,0.38986984455197415,0.09779093281184714,0.5911889953271015,0.3351498398457622,0.345915294876427,0.015362174934146378,0.16881582908742043,0.10665901046238713,0.1298526121633481,0.07923024723613575,0.38255251986553107,0.43928637757684896,0.43457166082848087,0.4278446694672926,0.16610357133470582,0.06127201106831759,0.17794801605876742,0.3615826922193808,0.29329452017234914,-0.01961866655779687,0.052152957722110926,0.172347640144757,-0.015934824687290572,-0.13279957352364136,-0.06522493627802417,0.1468599340905996,-0.08016896387837491,0.19908715980744418,0.14833162232679786
Colombia,0.852265477180481,0.917117416858673,0.973768830299377,1.00209379196167,0.420954257249832,0.561441957950592,0.0916569754481316,0.592518746852875,0.472032070159912,0.581590592861176,0.554417133331299,0.406635940074921,0.423988610506058,0.35796320438385,0.361743956804276,0.489977806806564,,0.612453579902649,0.672800421714783,0.356073617935181,-0.30117513984441757,,,,0.645563781261444,0.0662856101989746,0.610703706741333,0.412968724966049,0.593730330467224,0.512386441230774,0.484909147024155,0.442742973566055,0.53670859336853,0.474109798669815,-0.248455569148064,-0.283701241016388,,,,-0.0306494552642107,-0.312507897615433,-0.109035737812519,-1.1083821095526218,-1.1083821095526218,6.28357498396317e-23,1.3845140794775898e-30,,,,0.1772091537714,8.27018120652667e-10,1.3060545825283e-05,-1.8648752172011882,-1.8648752172011882,0.0,1.6455522362585101e-21,,,2.70806111757338e-07,0.0013502233196049,,,0.0,0.0947801172733307,0.0734147429466248,0.0470397211611271,0.0351595394313335,0.477034747600555,0.106590315699577,,,0.0022682843264192,0.0100920777767897,0.473384499549866,0.0827760323882103,0.103248499333858,0.632673859596252,0.355432540178299,,,0.201715260744095,0.253390103578568,,,0.794745326042175,0.48647752404213
Costa Rica,0.7606865706916053,0.8189782065419724,0.9880428961671583,1.0752048298192864,0.37319530354330777,0.4948252531458426,0.40880804572738505,0.2808414082498789,0.4601994707918422,0.3529042791420949,0.5958592373437384,0.36975923370534236,0.3239982260349459,0.2840448511770344,0.28510978792469643,0.5080776938424703,0.4350864951363054,0.6971859087643488,0.6081293289579297,0.40116681142082555,0.2382630818320397,0.5147916553836125,0.7303605919493759,0.5840929344184418,0.6356247274022317,0.4549000405210428,0.44596557037707263,0.6444901947399058,0.45472610444760253,0.4990065985879957,0.43529355939203995,0.48956842387731836,0.5499659557264454,0.47267934125357147,-0.10103964126869336,-0.22432475812040842,0.22337562816491285,0.32145657676755235,-0.0769574682380032,-0.1565855269291867,-0.16978305544827688,-0.06461899268154525,-0.010769591473491325,-0.1530391760464589,0.36120316423737364,0.1246914367159988,0.43361691952646453,0.5237415217703472,0.26812808830307944,0.0007274418658811399,0.05239571000543308,0.1369290077654739,1.0566542919522135,0.554724523290656,0.007022820399924967,0.044463026808983175,0.18689323572304062,0.12151790935006801,-0.08026555168157756,0.32272111490706834,0.09816972250328604,-0.09990165963814945,1.7780553162973148e-10,0.23850353324470408,0.15361159119290857,0.18603377438629431,0.11291415117823855,0.7700806350735894,0.6359193155794962,0.5811117045413283,0.8037886223398658,0.2519003405735969,0.05480035862045973,0.4745603871325237,0.6694042469991324,0.302913284849458,0.45877659384976965,0.536705583237147,0.3187162900296485,0.40087279150108657,0.5173406673140164,0.45161309060801,0.5033679113254124,1.166533769993464,0.8880830823660943,0.4095360076108463
Dominican Republic,0.7882655657437141,0.7063762227622341,1.1829237225473932,1.240505282778237,0.4540469805435503,0.6556046915085162,0.5640017714105632,0.510098123689211,0.5935484525611461,0.4872130103900849,0.6741579965053379,0.5211412527246466,0.40792907513071697,0.31925069994779864,0.3345512185670163,0.5276689455047876,0.5100050177976243,0.7390511637255992,0.7478555271611412,0.38357305191677504,0.30045923811091413,0.8709472344547038,0.7949809596030661,0.7474313507065915,0.737755594941345,0.5554918202669157,0.5144893891367239,0.7303636672425853,0.5749263586078858,0.4667222904038031,0.4716684636112589,0.48694395388444534,0.5965172419927427,0.6219571516807001,-0.355927746235972,-0.23813154442599682,0.22749164262754107,-0.3506889882436868,-0.09977435713534888,-0.0659578804025891,-0.05814216265554606,-0.05832609044906434,-0.11919402252860589,-1.9479886889457703,0.08203338193276544,0.2253588068456729,0.1264025608067243,0.10295125417307815,0.44660474241337056,0.47442253203688267,0.5683596212655857,0.3239291521905443,0.45807750173844397,-0.991927444934845,0.15193315303683974,0.5564629578709432,0.2276450479051917,0.008581852243352728,0.40396181649126106,0.2931126536806268,0.2253724157471808,0.3219758549134042,-0.0001513432372447221,0.24414037111439324,0.1939150580823097,0.16409833602620738,0.08556574116887072,0.6193676776081851,0.5962115598500835,0.6775337856196793,0.7107173673499965,0.18061281314642486,0.17143486463314184,0.18710859085193476,0.6097464935437209,0.31181054351246473,0.49850729570762553,0.10240350364977502,0.24648722411083668,0.8604003315648185,-0.13668879757348762,-0.1839821767943679,0.17426145494209777,-0.04610558264174358,0.1436027253996457,-0.215394033620953
Ecuador,0.888244092464447,0.897631049156189,0.895194530487061,1.0,0.319516390562058,0.534676611423492,0.315893620252609,0.504720032215118,0.445312887430191,0.483096718788147,0.381852835416794,0.357195526361465,0.351217716932297,0.274018943309784,0.228161990642548,0.439422369003296,0.414275661110878,0.610393471237439,0.64755791425705,0.2852277626742161,0.12871825695037842,0.7489765286445618,0.669737875461578,0.66709566116333,0.588769793510437,0.194409266114235,0.363294094800949,0.545510590076447,0.658312678337097,0.478326946496964,0.428215503692627,0.504485607147217,0.450755089521408,0.328048408031464,-0.237764999270439,-0.180330976843834,-0.295819610357285,-0.129495918750763,-0.07766356691718102,-0.165002316236496,-0.110255189239979,-0.16038883402943613,-0.10057837516069412,-0.02762063592672348,6.98992650427499e-08,0.0002131751243723,0.0155296120792627,0.0796151086688042,0.02657194994390011,5.06365722685587e-06,0.0011679765302687,0.0029249415963725767,0.2466120570898056,0.5987316519021988,1.1839921265632802e-09,6.160737970154502e-16,0.0030504870228469,1.41265286401904e-06,1.38556474915389e-19,0.0009489440708421,0.391362071037292,0.0035092625766992,0.0,0.21504108607769,0.14096587896347,0.104581534862518,0.0881464406847954,0.789612293243408,0.641258895397186,0.773349702358246,0.737188160419464,0.231784701347351,0.0293716471642256,0.0482039488852024,0.646761894226074,0.541094839572906,0.583425939083099,0.363533943891525,0.379862427711487,0.305559158325195,0.41996431350708,0.212815672159195,0.139507234096527,0.241520941257477,0.47245466709137,0.484353870153427
Guatemala,0.8598473981063215,0.8457933810102904,0.8871390919294457,0.947807689507802,0.2805759899903766,0.44627075331401667,0.24621182448939916,0.30023692033397475,0.48626872804268295,0.41147092608659364,0.4110521325250953,0.23453718226978415,0.229237237859385,0.2623831187766097,0.24525678184055,0.47404650774428525,,0.6410780203092337,0.6370098387802043,0.28156456206883185,,,,,0.5205481581612004,0.29101911072081776,0.3010132209650728,0.6139522195266203,0.4776208853243178,0.4773457147241622,0.5135103312692024,0.5447386159362182,0.4506465914257396,0.38037859712068744,-0.16871606467010714,-0.23023962888207805,,,-0.09107043481190047,-0.07150257860387654,-0.13753286290627287,-0.13232602267437715,-0.09107043481190047,-0.09107043481190047,0.2050186983687894,0.06396680841288571,,,0.4340296666629211,0.17928258673874886,0.4348027925872273,0.17407565303035,0.4340296666629211,0.4340296666629211,0.0017896947722020329,0.22058923230660987,,,0.012254617437736925,0.21397797291824894,,,0.0005584093983233285,0.15685873575569165,0.07434273094726285,0.07868164598810612,0.046539035191643346,0.6159205839529136,0.4617146973783798,,,0.17197784411955652,0.02220793251928721,0.2103113540344772,0.6160191116011582,0.28132821215685233,0.5919562824718057,0.20192152412085562,,,0.4838003215419988,0.15710734277517036,,,0.5788653800238741,0.3651404005139671
Honduras,1.06574273109436,1.08333337306976,1.01001489162445,1.0,0.306811302900314,0.590069651603699,0.272066950798035,0.371767282485962,0.46031928062439,0.441629260778427,0.248966947197914,0.293484956026077,0.333410292863846,0.360232889652252,0.304847925901413,0.568130612373352,0.53301614522934,0.679227113723755,0.743509888648987,0.458348661661148,0.260975480079651,0.331076920032501,0.609878778457642,0.553201198577881,0.877558529376984,0.253689646720886,0.500610291957855,0.58051997423172,0.7314532995224,0.598908960819244,0.530502259731293,0.485561490058899,0.600799202919006,0.623211085796356,-0.24162183701992,-0.221790641546249,-0.6096835086742942,-0.16411249982308185,-0.0100561510771513,-0.133022651076317,-0.0843610167503357,-0.0885818302631378,-0.0045046210289001,-0.9119958403467479,0.175845995545387,0.289761632680893,0.8777778899917905,0.5322910584480631,0.907157719135284,0.0588664337992668,0.515665709972382,0.209458023309708,0.971704185009003,0.3539088024002197,0.0020955526269972,0.0014767246320843,0.6920613497495793,0.266939252614975,0.0531573928892612,0.429150402545929,0.8777778899917905,0.0177894234657288,1.9897441136744496e-22,0.213245332241058,0.0835723429918289,0.0922810211777687,0.0420688167214394,0.695176839828491,0.729787766933441,0.754975140094757,0.686929941177368,0.395433962345123,0.0343795530498028,0.29670712351799,0.525800466537476,0.569244146347046,0.501049339771271,0.418640971183777,-0.21158486530184462,0.256554543972015,0.425707191228867,0.181382313370705,-0.6096835086742942,0.834635019302368,0.395626276731491,0.543572127819061
Nicaragua,0.939023678661675,0.9856033940469064,0.8749413464658957,0.9856030562872533,0.3636842911602347,0.534729340384084,0.3008614067108404,0.3771437070062085,0.4757829103418558,0.44673591243323507,0.33154452135485984,0.3553747505910936,0.40696676091481265,0.37126560909773687,0.29786533373658397,0.5428254751748937,,0.6665988138743835,0.8009392023086548,0.3608544256005968,,,,,0.6068583348745946,0.3380680968684535,0.5402382913456201,0.561668422914321,0.725637323753809,0.6092785814756958,0.5218259621691956,0.6035489927056013,0.4884891567691678,0.49726841911193276,-0.06263409022774624,-0.21084736074720212,,,,-0.23287902985300235,-0.15420042191233563,-0.1164864322968917,,,0.20621894805559293,-0.00478294085977371,,,,-3.639841190348477e-09,0.0001572168548591435,-0.0010089208574237674,,,-0.11468770503026349,-0.17408593002667772,,,-0.23527892384873894,-0.17746801301836967,,,-8.125968545961634e-06,0.2296439708881478,0.12540663201962765,0.08309946433510706,0.059107844427388256,0.7807007602282932,0.6030020884105127,,,0.21589886805703706,0.043680335204768106,0.5207807014706347,0.6814509960272019,0.5282082326950572,0.35756228012698443,0.5057269803115219,,,0.4721469091517605,0.3649216932909951,,,0.18866603605208354,0.2806797328815671
Panama,0.933736316472169,0.9194176274214063,0.9143877530885263,1.0077363308203422,0.3779676303328441,0.5350335588822013,0.33208575970039966,0.3721234971048162,0.5371410886771777,0.49886213155094694,0.45265169817930406,0.39059265515283137,0.36852915086013205,0.3140530487830562,0.3565544087868697,0.5264310922750184,,0.6819434125681179,0.6807215342650546,0.43337773108804534,,,,0.6914947330951691,0.7370522700539794,0.4217549921179433,0.46442038984651646,0.6603391542203383,0.5771222345700835,0.5592972392718183,0.5019531310527796,0.5023938571149182,0.5685177928066478,0.49605687415474264,-0.14276658043869261,-0.13883940976214149,,,,-0.060337316899283566,-0.2160773007450878,-0.1758752147088174,,,0.157673708893185,0.42942936552336164,,,,0.306198909627021,0.0005825630683049532,0.00010544367263992833,,,8.899643753554082e-09,0.05263259263828246,,,0.016241881110545364,0.08943818392614844,,,2.3167653114904423e-17,0.3000666896095756,0.1895699329513123,0.20488720635863356,0.12139123519049777,0.7468801994581487,0.7703602676456045,0.8269108484188719,0.6591034829616547,0.5472645230504085,0.09736337498797099,0.3185332907284302,0.6448033983633575,0.35885236363951734,0.5079221069007307,0.2078670653942538,,,0.3554164694773192,0.28745086048100177,,,0.4337949930471936,0.2914397613842681
Peru,0.749869823455811,0.760923206806183,0.8477982878685,0.892982304096222,0.38785982131958,0.538581073284149,0.379481852054596,0.219142377376556,0.566059768199921,0.365879744291306,0.530049324035645,0.467192083597183,0.419261574745178,0.288686275482178,0.232549920678139,0.477642118930817,0.38625380396843,0.567488133907318,0.678798198699951,0.345916450023651,0.226220682263374,,0.451843857765198,0.0933333337306976,0.524644315242767,0.383950740098953,0.273844510316849,0.597300052642822,0.514919102191925,0.562372505664825,0.506416141986847,0.45938378572464,0.468925267457962,0.376785576343536,-0.164788544178009,-0.319944560527802,,-0.412248492240906,-0.222129076719284,-0.0680170059204102,-0.123113565146923,-0.215650036931038,0.0147370155900717,0.0147370155900717,0.0008844535332173,0.0050881030037999,,0.0001700475695542,1.78394614618743e-12,0.0229246895760298,0.054225992411375,2.23653916702838e-14,0.811960339546204,0.811960339546204,0.0761043578386307,7.90985268395161e-06,,0.0004114133771508,9.48400247580139e-06,0.492630779743195,0.0022269312351264614,0.836459040641785,0.11281755566597,0.222928941249847,0.165825754404068,0.0859676674008369,0.0831537917256355,0.618156671524048,0.635137796401978,0.30820421100265705,0.696989953517914,0.274821728467941,0.0833105444908142,0.618694663047791,0.584926187992096,0.224483698606491,-0.0785356760025024,0.291535437107086,,0.409257233142853,-0.218620851635933,-0.0908087119460106,-0.5326613541204885,-0.0219847187399864,0.156727179884911,0.0286294464021921
