Country Name,Female to male wage ratio in the private sector (using mean),Female to male wage ratio in the private sector (using median),Female to male wage ratio in the public sector (using mean),Female to male wage ratio in the public sector (using median),"Females, as a share of private paid employees","Females, as a share of private paid employees by occupational group: Clerks","Females, as a share of private paid employees by occupational group: Elementary occupation","Females, as a share of private paid employees by occupational group: Managers","Females, as a share of private paid employees by occupational group: Professionals","Females, as a share of private paid employees by occupational group: Technicians","Females, as a share of private paid employees by wage quintile: Quintile 1","Females, as a share of private paid employees by wage quintile: Quintile 2","Females, as a share of private paid employees by wage quintile: Quintile 3","Females, as a share of private paid employees by wage quintile: Quintile 4","Females, as a share of private paid employees by wage quintile: Quintile 5","Females, as a share of public paid employees","Females, as a share of public paid employees by industry: Core Public Administration","Females, as a share of public paid employees by industry: Education","Females, as a share of public paid employees by industry: Health","Females, as a share of public paid employees by industry: Public Administration","Females, as a share of public paid employees by industry: Public Safety","Females, as a share of public paid employees by industry: Social Security","Females, as a share of public paid employees by industry: Teachers","Females, as a share of public paid employees by occupation: Medical workers","Females, as a share of public paid employees by occupational group: Clerks","Females, as a share of public paid employees by occupational group: Elementary occupation","Females, as a share of public paid employees by occupational group: Managers","Females, as a share of public paid employees by occupational group: Professionals","Females, as a share of public paid employees by occupational group: Technicians","Females, as a share of public paid employees by wage quintile: Quintile 1","Females, as a share of public paid employees by wage quintile: Quintile 2","Females, as a share of public paid employees by wage quintile: Quintile 3","Females, as a share of public paid employees by wage quintile: Quintile 4","Females, as a share of public paid employees by wage quintile: Quintile 5","Gender wage premium in the private sector, by industry: Education (compared to male paid employees)","Gender wage premium in the private sector, by industry: Health (compared to male paid employees)","Gender wage premium in the private sector, by occupation: Medical workers (compared to male paid employees)","Gender wage premium in the private sector, by occupation: Teachers (compared to male paid employees)","Gender wage premium in the public sector, by industry: Core Public Administration (compared to male paid employees)","Gender wage premium in the public sector, by industry: Education (compared to male paid employees)","Gender wage premium in the public sector, by industry: Health (compared to male paid employees)","Gender wage premium in the public sector, by industry: Public Administration (compared to male paid employees)","Gender wage premium in the public sector, by industry: Public Safety (compared to male paid employees)","Gender wage premium in the public sector, by industry: Social Security (compared to male paid employees)","Public sector employment, as a share of paid employment by gender: Female","Public sector employment, as a share of paid employment by gender: male","Public sector employment, as a share of total employment by gender: Female","Public sector employment, as a share of total employment by gender: male","Public sector female employment, as a share of paid employment by industry: Education","Public sector female employment, as a share of paid employment by industry: Health","Public sector female employment, as a share of paid employment by occupation: Medical workers","Public sector female employment, as a share of paid employment by occupation: Teachers","Public sector female employment, as a share of paid employment by occupational group: Clerks","Public sector female employment, as a share of paid employment by occupational group: Elementary workers","Public sector female employment, as a share of paid employment by occupational group: Manager","Public sector female employment, as a share of paid employment by occupational group: Professionals","Public sector female employment, as a share of paid employment by occupational group: Technicians","Public sector wage premium for females, by industry: Education (compared to paid wage employees)","Public sector wage premium for females, by industry: Health (compared to paid wage employees)","Public sector wage premium for females, by occupation: Medical workers (compared to paid wage employees)","Public sector wage premium for females, by occupation: Teachers (compared to paid wage employees)","Public sector wage premium for males, by industry: Education (compared to paid wage employees)","Public sector wage premium for males, by industry: Health (compared to paid wage employees)","Public sector wage premium for males, by occupation: Medical workers (compared to paid wage employees)","Public sector wage premium for males, by occupation: Teachers (compared to paid wage employees)","Public sector wage premium, by gender: Female (compared to all private employees)","Public sector wage premium, by gender: Male (compared to all private employees)"
Nicaragua,0.9361155276657432,0.9824015142456172,0.8506883559047509,0.9595212183331938,0.3580478841579086,0.5336704590628232,0.297229145803759,0.3721324320762385,0.464426524376357,0.4510043197742082,0.3315245720647996,0.3528716501689724,0.3979272738259318,0.3624691892695679,0.2948457273424312,0.5426605596978178,,0.6795699085508105,0.7874090671539307,0.3622658295290808,,,,,0.613456352744052,0.3400690584413475,0.5251335442386669,0.560179152796346,0.7271388955013731,0.6190849385594781,0.5337771885497595,0.5972685445380463,0.4900022721098316,0.4795182626093606,-0.0849451805864092,-0.2352441762174919,,,,-0.2440544153962811,-0.1724994267736193,-0.1322436417852159,,,0.2297506898801811,0.1229913295997731,0.0855678761758458,0.0585048583045761,0.7786563123975485,0.60950071471078,,,0.2230266582581315,0.0446285850178171,0.502518661720778,0.6692409667597055,0.5373809731775729,0.3099789204342045,0.4575709487710639,,,0.4225295239261157,0.3184876910277836,,,0.1592122530264248,0.2774683177791619
Panama,0.9290253563905448,0.9192099611463777,0.9073242812669466,1.0094577412484056,0.3766823302473261,0.5216138009841629,0.3384356892181444,0.3592385719521616,0.5348908968187089,0.4862249967117371,0.4573618557841925,0.3879001317997552,0.3640577511122735,0.3113203878677213,0.3553933706341396,0.5227601557517181,,0.679491321782808,0.6779421471260685,0.4301662122881087,,,,0.6945436149835587,0.718694459802272,0.4123559727054235,0.4582440696229799,0.6545981449352105,0.5654642726683896,0.5562514775263363,0.4958759244163424,0.503868696426244,0.5676269904693481,0.4867499177129133,-0.1283299430600664,-0.1532892037082405,,,,-0.0606885263444604,-0.206347154201687,-0.1711791657112726,,,0.3009827016024893,0.1918275345058067,0.2067472038650146,0.1218624542625692,0.7535888955399805,0.7742337536167465,0.823134946326415,0.7159195691347122,0.5686415084172936,0.0962781182711824,0.3248730704083833,0.644043800863587,0.3659533372247949,0.5070426174112268,0.2585759726730572,,,0.3659974167475823,0.3336390699889193,,,0.4430813600468681,0.2965788997095764
Peru,0.733073532581329,0.770149707794189,0.884289681911469,0.909673690795898,0.381359487771988,0.532883167266846,0.396918028593063,0.27419301867485,0.512595653533936,0.335318505764008,0.530800700187683,0.48869988322258,0.377121686935425,0.285185962915421,0.225137785077095,0.466543972492218,0.349194169044495,0.570902764797211,0.711341798305511,0.307603627443314,0.200864523649216,,0.456752598285675,0.0970681185856748,0.501085519790649,0.337260365486145,0.302724748849869,0.599621295928955,0.495676636695862,0.528935313224792,0.454180151224136,0.510311663150787,0.40378525853157,0.381954520940781,-0.0665753558278084,-0.169022753834724,,-0.0986483097076416,-0.178258165717125,-0.0713900476694107,-0.0839917436242104,-0.189779102802277,-0.0439986549317837,-0.0439986549317837,0.218852147459984,0.164911925792694,0.0840724185109138,0.0837538093328476,0.647596895694733,0.64436548948288,0.323529422283173,0.779179871082306,0.274161756038666,0.0683843567967415,0.609192132949829,0.609575092792511,0.226557210087776,-0.0092433057725429,0.303606271743774,,0.165663912892342,-0.0856749415397644,0.177001789212227,-0.5450081098142086,0.137364163994789,0.195465847849846,0.0202678181231022
Paraguay,1.04119873046875,1.08175849914551,1.01866769790649,1.12000000476837,0.395423591136932,0.51719605922699,0.562233865261078,0.346062481403351,0.593741118907928,0.382173776626587,0.387137353420258,0.352545320987701,0.405602723360062,0.423468738794327,0.2528106780156207,0.51640784740448,0.4234084709498447,0.6544204726815228,0.8786069990860099,0.4820787720382213,0.1570878433749847,0.6543987815578776,0.6719751523600683,0.6632746896810007,0.444097429513931,0.438308745622635,0.43623474240303,0.709271550178528,0.569846987724304,0.45557975769043,0.501912295818329,0.532021999359131,0.56211119890213,0.4017656047980438,-0.218208306798866,-0.3038336136895754,0.2958046048879623,0.2111353461882572,-0.0270849354427298,-0.0904167586654889,-0.2106634212347344,-0.0819633956222496,-0.4148088163745242,-0.0566757589840563,0.252578794956207,0.171486139297485,0.139908984303474,0.0950781106948853,0.6741353720426577,0.7891487220400322,0.8888995209255697,0.7752046975258144,0.20265693962574,0.033668614923954,0.502010822296143,0.751657545566559,0.420916229486465,0.3538913363978935,0.2103235538977763,0.997021734714508,-0.2477732138447237,0.0581512492046587,0.3385326327859417,,0.8865103524984761,0.272786498069763,0.229738757014275
El Salvador,0.9431701155191056,0.9756685194004788,1.0797730362817153,1.1215880868140236,0.3596529970678052,0.5042155718703114,0.3175098271450123,0.3854411138322131,0.4565980133310177,0.3956177175083568,0.3568734720851596,0.3667777107003029,0.3982020281673826,0.3710390038034891,0.3055289933520758,0.436178723412953,0.3167638557692473,0.6640854759702925,0.675255466113116,0.2771602343376095,0.2304047687467232,0.7403992133241317,0.628449950150344,0.5901982003936177,0.5842126242016441,0.2328768916341328,0.3704117360175796,0.5935788463998719,0.5851242707278406,0.3325449375624059,0.3668471635057687,0.4889569245697407,0.5089821246232873,0.485137924384535,-0.1585858489524536,-0.2205755226463477,-0.0192643768553222,-0.1242555692573574,-0.02432132839622,-0.0435517217800828,-0.0911458434869914,-0.0743943975649861,0.027493899955612,-0.3523520458281268,0.1541931138614591,0.1167221214161831,0.0807441610298798,0.0751462416367585,0.64202550462648,0.6657108642997591,0.711503088705598,0.6543177128377877,0.214882866058975,0.0312436576342308,0.3606981899850798,0.5742302474892309,0.4261459854141058,0.5533996138741624,0.5354813012342605,0.2093133132194253,0.5995939596325357,0.4691399003838938,0.3765187029794887,0.0515389513392214,0.1611140710644392,0.4813496132245234,0.5186885354224202
Uruguay,0.6809770901255854,0.6759969910788467,0.8840199436830432,0.8924125361701716,0.4528939136213099,0.6240704520491929,0.5116573605663719,0.2772684866028676,0.5828313877715208,0.4232357864427131,0.6785094625339267,0.5464228494774279,0.4234468760763903,0.3294313437668847,0.2744843667463925,0.5194588564109157,0.5189420774087807,0.762695791689973,0.747173910862521,0.4004186564370204,0.2508022755711963,0.6299650459499126,0.7799260649508426,0.7407194603452467,0.6348744847062164,0.468101857093778,0.4256063341534073,0.7266833704510114,0.4953458793574898,0.5889870583238759,0.5683588433283866,0.5048777100221233,0.4877629734848305,0.4448851269397256,-0.2171218134462833,-0.2501121112390567,-0.3246604146716692,-0.1698854532951514,-0.1342940522059166,-0.1259897165000438,-0.1018697046919872,-0.125472656990353,-0.1470156822221362,-0.1275615026191729,0.2290675646296089,0.1854120620480941,0.1713788504655495,0.1283537400999987,0.6913104857269088,0.2713056987053468,0.3705738894122561,0.7489694152701865,0.3170072597837663,0.0602214323930305,0.4163527941784348,0.6147549659377187,0.3114353848916547,0.3271141854654047,0.0239272454606478,-0.1436782726433705,0.3695603573155708,0.2155060791655572,-0.1400890635620619,-0.3646379998486413,0.2945503059006142,0.4735056433554092,0.1577627772079193
Argentina,0.683160603046417,0.639999985694885,0.850951790809631,0.862757682800293,0.42224708199501,,0.0980551838874817,0.372535943984985,0.413756340742111,0.553564488887787,0.697359800338745,0.488174855709076,0.348274141550064,0.296711653470993,0.266647517681122,0.54064279794693,0.9488528867562565,0.45637583732605,0.677163362503052,0.418880492448807,0.0449487293759993,0.1578662594159396,0.8878412197033754,-0.7752172152201524,,0.0376918576657772,0.485114425420761,0.527213871479034,0.675408601760864,0.603455901145935,0.607029497623444,0.521124958992004,0.473794132471085,0.431213527917862,-0.21709269285202,-0.177984446287155,-2.309303225328506,-2.309303225328506,-0.1725072031168588,-0.0913124680519104,-0.159521102905273,-0.177688628435135,-0.1647311528165311,-0.1895886484303108,0.28295835852623,0.19681504368782,0.225352510809898,0.141573578119278,0.664382934570313,0.416845798492432,-1.5872202229996333,0.1266994836429749,,0.016335466876626,0.332766056060791,0.579271912574768,0.515237987041473,0.0543185286223888,0.054419782012701,-2.309303225328506,-2.309303225328506,0.077443428337574,0.0491676218807697,-2.309303225328506,-2.309303225328506,0.410870254039764,0.0579986684024334
Bolivia,0.669310927391052,0.654349446296692,0.816169500350952,0.857142865657806,0.34090656042099,0.516727149486542,0.510985136032104,0.428346961736679,0.442358016967773,0.330228745937347,0.566336452960968,0.3733297651242289,0.281922906637192,0.203239947557449,0.17918236553669,0.502666115760803,0.368098368150715,0.5821300504968323,0.6792271801701784,0.3115501046064786,0.1399137500912708,,0.5660220837986643,0.590576161606112,0.59655487537384,0.58132392168045,0.325357794761658,0.602508127689362,0.431751906871796,0.651812016963959,0.522886574268341,0.489555954933167,0.491475701332092,0.355609804391861,-0.1916768596822882,-0.166601113627161,-0.100929282605648,0.3122874721884727,-0.1287625675173007,-0.1407840791727324,-0.1512946449596155,-0.1192498164621085,-0.2880765024992975,,0.346175163984299,0.213187783956528,0.110277108848095,0.0855522304773331,0.7933185578320279,0.6685885333597437,0.593654158682738,0.8251691688381211,0.372072368860245,0.150906801223755,0.354717165231705,0.748371422290802,0.414357244968414,0.1902856115353302,0.2654102023125588,0.3981297650525199,0.3600802882980289,0.1254812211436053,0.2049047813863143,0.41570055392026,0.1075287191757627,0.392959147691727,0.0958358645439148
Brazil,0.743196964263916,0.75,0.720375776290894,0.699999988079071,0.427264511585236,0.640223801136017,0.0150988223031163,0.401934921741486,0.524303317070007,0.382774710655212,0.567495882511139,0.507557570934296,0.423093944787979,0.306467413902283,0.276411801576614,0.592101454734802,,0.792793273925781,0.770893812179565,0.419296592473984,,,0.79879766702652,0.699527740478516,0.625155508518219,0.0206471420824528,0.476497828960419,0.741253018379211,0.664108633995056,0.66282731294632,0.669027209281921,0.619953453540802,0.549718260765076,0.446249693632126,-0.252716183662415,-0.252716183662415,-0.307294100522995,-0.293745458126068,-0.319965243339539,-0.198613777756691,-0.198613777756691,-0.319965243339539,-0.319965243339539,-0.319965243339539,0.231585204601288,0.134114116430283,0.16616652905941,0.0869739577174187,0.741662561893463,0.485120594501495,0.545983970165253,0.782376050949097,0.197540551424026,0.0316054075956345,0.232012033462524,0.623318791389465,0.487922966480255,0.0351307056844234,-0.252716183662415,0.172068417072296,0.0876587703824043,-0.0653601139783859,-0.252716183662415,0.0685790851712227,-0.0456262081861496,0.172534555196762,0.173582807183266
Chile,0.7620620787239996,0.7930528696307455,0.7910874595742232,0.826141815241396,0.4246371542983755,0.6380943142732249,0.49410937233002,0.3564525077628033,0.494013000815289,0.4854582741688062,0.5982491361979339,0.4246182276330206,0.4007783491700074,0.3254249253835353,0.3365526074161433,0.5552173316093558,0.4925181642174721,0.7333527802814057,0.7249227535214784,0.4049721853371295,0.2311876974999904,0.4649461507797241,0.7135908178470103,0.6566486907444791,0.7364691789104008,0.4873373105111014,0.295841038565744,0.6448362265534469,0.625257377141125,0.6572167912140046,0.5891866911208687,0.5192979014025756,0.560143889681779,0.4402479225580062,-0.1834429693566286,-0.2990866644798444,-0.2390736818489944,-0.1168467045689993,-0.1935316262145825,-0.0688990275699019,-0.2261142543906729,-0.2373650815813333,-0.1481318871180228,0.0929408284525052,0.1688158290874204,0.1066590104623871,0.1298526121633481,0.0792302472361357,0.382552519865531,0.4392863775768489,0.4345716608284808,0.4278446694672926,0.1661035713347058,0.0612720110683175,0.1779480160587674,0.3615826922193808,0.2932945201723491,-0.0196186665577968,0.0521529577221109,0.172347640144757,-0.0159348246872905,-0.1327995735236413,-0.0652249362780241,0.1468599340905996,-0.0801689638783749,0.1990871598074441,0.1483316223267978
Colombia,0.852265477180481,0.917117416858673,0.973768830299377,1.00209379196167,0.420954257249832,0.561441957950592,0.0916569754481316,0.592518746852875,0.472032070159912,0.581590592861176,0.554417133331299,0.406635940074921,0.423988610506058,0.35796320438385,0.361743956804276,0.489977806806564,,0.612453579902649,0.672800421714783,0.356073617935181,-0.3011751398444175,,,,0.645563781261444,0.0662856101989746,0.610703706741333,0.412968724966049,0.593730330467224,0.512386441230774,0.484909147024155,0.442742973566055,0.53670859336853,0.474109798669815,-0.248455569148064,-0.283701241016388,,,,-0.0306494552642107,-0.312507897615433,-0.109035737812519,-1.1083821095526218,-1.1083821095526218,0.0947801172733307,0.0734147429466248,0.0470397211611271,0.0351595394313335,0.477034747600555,0.106590315699577,,,0.0022682843264192,0.0100920777767897,0.473384499549866,0.0827760323882103,0.103248499333858,0.632673859596252,0.355432540178299,,,0.201715260744095,0.253390103578568,,,0.794745326042175,0.48647752404213
Costa Rica,0.7606865706916053,0.8189782065419724,0.9880428961671583,1.0752048298192864,0.3731953035433077,0.4948252531458426,0.408808045727385,0.2808414082498789,0.4601994707918422,0.3529042791420949,0.5958592373437384,0.3697592337053423,0.3239982260349459,0.2840448511770344,0.2851097879246964,0.5080776938424703,0.4350864951363054,0.6971859087643488,0.6081293289579297,0.4011668114208255,0.2382630818320397,0.5147916553836125,0.7303605919493759,0.5840929344184418,0.6356247274022317,0.4549000405210428,0.4459655703770726,0.6444901947399058,0.4547261044476025,0.4990065985879957,0.4352935593920399,0.4895684238773183,0.5499659557264454,0.4726793412535714,-0.1010396412686933,-0.2243247581204084,0.2233756281649128,0.3214565767675523,-0.0769574682380032,-0.1565855269291867,-0.1697830554482768,-0.0646189926815452,-0.0107695914734913,-0.1530391760464589,0.238503533244704,0.1536115911929085,0.1860337743862943,0.1129141511782385,0.7700806350735894,0.6359193155794962,0.5811117045413283,0.8037886223398658,0.2519003405735969,0.0548003586204597,0.4745603871325237,0.6694042469991324,0.302913284849458,0.4587765938497696,0.536705583237147,0.3187162900296485,0.4008727915010865,0.5173406673140164,0.45161309060801,0.5033679113254124,1.166533769993464,0.8880830823660943,0.4095360076108463
Dominican Republic,0.7882655657437141,0.7063762227622341,1.1829237225473932,1.240505282778237,0.4540469805435503,0.6556046915085162,0.5640017714105632,0.510098123689211,0.5935484525611461,0.4872130103900849,0.6741579965053379,0.5211412527246466,0.4079290751307169,0.3192506999477986,0.3345512185670163,0.5276689455047876,0.5100050177976243,0.7390511637255992,0.7478555271611412,0.383573051916775,0.3004592381109141,0.8709472344547038,0.7949809596030661,0.7474313507065915,0.737755594941345,0.5554918202669157,0.5144893891367239,0.7303636672425853,0.5749263586078858,0.4667222904038031,0.4716684636112589,0.4869439538844453,0.5965172419927427,0.6219571516807001,-0.355927746235972,-0.2381315444259968,0.227491642627541,-0.3506889882436868,-0.0997743571353488,-0.0659578804025891,-0.058142162655546,-0.0583260904490643,-0.1191940225286058,-1.9479886889457705,0.2441403711143932,0.1939150580823097,0.1640983360262073,0.0855657411688707,0.6193676776081851,0.5962115598500835,0.6775337856196793,0.7107173673499965,0.1806128131464248,0.1714348646331418,0.1871085908519347,0.6097464935437209,0.3118105435124647,0.4985072957076255,0.102403503649775,0.2464872241108366,0.8604003315648185,-0.1366887975734876,-0.1839821767943679,0.1742614549420977,-0.0461055826417435,0.1436027253996457,-0.215394033620953
Ecuador,0.888244092464447,0.897631049156189,0.895194530487061,1.0,0.319516390562058,0.534676611423492,0.315893620252609,0.504720032215118,0.445312887430191,0.483096718788147,0.381852835416794,0.357195526361465,0.351217716932297,0.274018943309784,0.228161990642548,0.439422369003296,0.414275661110878,0.610393471237439,0.64755791425705,0.2852277626742161,0.1287182569503784,0.7489765286445618,0.669737875461578,0.66709566116333,0.588769793510437,0.194409266114235,0.363294094800949,0.545510590076447,0.658312678337097,0.478326946496964,0.428215503692627,0.504485607147217,0.450755089521408,0.328048408031464,-0.237764999270439,-0.180330976843834,-0.295819610357285,-0.129495918750763,-0.077663566917181,-0.165002316236496,-0.110255189239979,-0.1603888340294361,-0.1005783751606941,-0.0276206359267234,0.21504108607769,0.14096587896347,0.104581534862518,0.0881464406847954,0.789612293243408,0.641258895397186,0.773349702358246,0.737188160419464,0.231784701347351,0.0293716471642256,0.0482039488852024,0.646761894226074,0.541094839572906,0.583425939083099,0.363533943891525,0.379862427711487,0.305559158325195,0.41996431350708,0.212815672159195,0.139507234096527,0.241520941257477,0.47245466709137,0.484353870153427
Guatemala,0.8598473981063215,0.8457933810102904,0.8871390919294457,0.947807689507802,0.2805759899903766,0.4462707533140166,0.2462118244893991,0.3002369203339747,0.4862687280426829,0.4114709260865936,0.4110521325250953,0.2345371822697841,0.229237237859385,0.2623831187766097,0.24525678184055,0.4740465077442852,,0.6410780203092337,0.6370098387802043,0.2815645620688318,,,,,0.5205481581612004,0.2910191107208177,0.3010132209650728,0.6139522195266203,0.4776208853243178,0.4773457147241622,0.5135103312692024,0.5447386159362182,0.4506465914257396,0.3803785971206874,-0.1687160646701071,-0.230239628882078,,,-0.0910704348119004,-0.0715025786038765,-0.1375328629062728,-0.1323260226743771,-0.0910704348119004,-0.0910704348119004,0.1568587357556916,0.0743427309472628,0.0786816459881061,0.0465390351916433,0.6159205839529136,0.4617146973783798,,,0.1719778441195565,0.0222079325192872,0.2103113540344772,0.6160191116011582,0.2813282121568523,0.5919562824718057,0.2019215241208556,,,0.4838003215419988,0.1571073427751703,,,0.5788653800238741,0.3651404005139671
Honduras,1.06574273109436,1.08333337306976,1.01001489162445,1.0,0.306811302900314,0.590069651603699,0.272066950798035,0.371767282485962,0.46031928062439,0.441629260778427,0.248966947197914,0.293484956026077,0.333410292863846,0.360232889652252,0.304847925901413,0.568130612373352,0.53301614522934,0.679227113723755,0.743509888648987,0.458348661661148,0.260975480079651,0.331076920032501,0.609878778457642,0.553201198577881,0.877558529376984,0.253689646720886,0.500610291957855,0.58051997423172,0.7314532995224,0.598908960819244,0.530502259731293,0.485561490058899,0.600799202919006,0.623211085796356,-0.24162183701992,-0.221790641546249,-0.6096835086742942,-0.1641124998230818,-0.0100561510771513,-0.133022651076317,-0.0843610167503357,-0.0885818302631378,-0.0045046210289001,-0.911995840346748,0.213245332241058,0.0835723429918289,0.0922810211777687,0.0420688167214394,0.695176839828491,0.729787766933441,0.754975140094757,0.686929941177368,0.395433962345123,0.0343795530498028,0.29670712351799,0.525800466537476,0.569244146347046,0.501049339771271,0.418640971183777,-0.2115848653018446,0.256554543972015,0.425707191228867,0.181382313370705,-0.6096835086742942,0.834635019302368,0.395626276731491,0.543572127819061
Nicaragua,0.939023678661675,0.9856033940469064,0.8749413464658957,0.9856030562872532,0.3636842911602347,0.534729340384084,0.3008614067108404,0.3771437070062085,0.4757829103418558,0.446735912433235,0.3315445213548598,0.3553747505910936,0.4069667609148126,0.3712656090977368,0.2978653337365839,0.5428254751748937,,0.6665988138743835,0.8009392023086548,0.3608544256005968,,,,,0.6068583348745946,0.3380680968684535,0.5402382913456201,0.561668422914321,0.725637323753809,0.6092785814756958,0.5218259621691956,0.6035489927056013,0.4884891567691678,0.4972684191119327,-0.0626340902277462,-0.2108473607472021,,,,-0.2328790298530023,-0.1542004219123356,-0.1164864322968917,,,0.2296439708881478,0.1254066320196276,0.083099464335107,0.0591078444273882,0.7807007602282932,0.6030020884105127,,,0.215898868057037,0.0436803352047681,0.5207807014706347,0.6814509960272019,0.5282082326950572,0.3575622801269844,0.5057269803115219,,,0.4721469091517605,0.3649216932909951,,,0.1886660360520835,0.2806797328815671
Panama,0.933736316472169,0.9194176274214064,0.9143877530885264,1.0077363308203422,0.3779676303328441,0.5350335588822013,0.3320857597003996,0.3721234971048162,0.5371410886771777,0.4988621315509469,0.452651698179304,0.3905926551528313,0.368529150860132,0.3140530487830562,0.3565544087868697,0.5264310922750184,,0.6819434125681179,0.6807215342650546,0.4333777310880453,,,,0.6914947330951691,0.7370522700539794,0.4217549921179433,0.4644203898465164,0.6603391542203383,0.5771222345700835,0.5592972392718183,0.5019531310527796,0.5023938571149182,0.5685177928066478,0.4960568741547426,-0.1427665804386926,-0.1388394097621414,,,,-0.0603373168992835,-0.2160773007450878,-0.1758752147088174,,,0.3000666896095756,0.1895699329513123,0.2048872063586335,0.1213912351904977,0.7468801994581487,0.7703602676456045,0.8269108484188719,0.6591034829616547,0.5472645230504085,0.0973633749879709,0.3185332907284302,0.6448033983633575,0.3588523636395173,0.5079221069007307,0.2078670653942538,,,0.3554164694773192,0.2874508604810017,,,0.4337949930471936,0.2914397613842681
Peru,0.749869823455811,0.760923206806183,0.8477982878685,0.892982304096222,0.38785982131958,0.538581073284149,0.379481852054596,0.219142377376556,0.566059768199921,0.365879744291306,0.530049324035645,0.467192083597183,0.419261574745178,0.288686275482178,0.232549920678139,0.477642118930817,0.38625380396843,0.567488133907318,0.678798198699951,0.345916450023651,0.226220682263374,,0.451843857765198,0.0933333337306976,0.524644315242767,0.383950740098953,0.273844510316849,0.597300052642822,0.514919102191925,0.562372505664825,0.506416141986847,0.45938378572464,0.468925267457962,0.376785576343536,-0.164788544178009,-0.319944560527802,,-0.412248492240906,-0.222129076719284,-0.0680170059204102,-0.123113565146923,-0.215650036931038,0.0147370155900717,0.0147370155900717,0.222928941249847,0.165825754404068,0.0859676674008369,0.0831537917256355,0.618156671524048,0.635137796401978,0.308204211002657,0.696989953517914,0.274821728467941,0.0833105444908142,0.618694663047791,0.584926187992096,0.224483698606491,-0.0785356760025024,0.291535437107086,,0.409257233142853,-0.218620851635933,-0.0908087119460106,-0.5326613541204885,-0.0219847187399864,0.156727179884911,0.0286294464021921
Paraguay,1.11829650402069,0.8518173455396507,0.881841659545898,0.980013608932495,0.374074965715408,0.500054061412811,0.505619883537292,0.319731712341309,0.669746935367584,0.428390711545944,0.314123868942261,0.384613007307053,0.358790129423141,0.395696103572845,0.2539348531050174,0.503625154495239,0.4291483277553016,0.6532457247376446,0.8963853344321251,0.4949201643466949,0.1459753485886672,0.6516284868121138,0.6713804230093956,0.6609486242135372,0.529865443706512,0.503309190273285,0.448061645030975,0.631961584091187,0.498766392469406,0.478203773498535,0.526664733886719,0.577665984630585,0.477781295776367,0.457838356494904,-0.2213994379853829,-0.3044360335916285,0.377917700757564,0.2445070429759823,-0.0164582519485669,-0.093948634812456,-0.2381614120677113,-0.0713759767822956,-0.4294168202108466,-0.048042206763057,0.225137636065483,0.146134182810783,0.124180264770985,0.0834068655967712,0.6694932579994219,0.8068065862906693,0.9058656869707846,0.7718483546846793,0.265617549419403,0.0324119180440903,0.427618503570557,0.689709007740021,0.289383351802826,0.3801919721299782,0.2185024831269402,1.1375695914030075,-0.2791369218303998,0.0569191030226647,0.3937910120002925,,0.974737850589122,0.143649190664291,0.27629616856575
El Salvador,0.952510476112366,0.982279002666473,1.10352671146393,1.16218626499176,0.370745420455933,0.459386616945267,0.356040000915527,0.432146281003952,0.482526868581772,0.431767225265503,0.348190486431122,0.391753703355789,0.399460405111313,0.393938958644867,0.320046871900558,0.442969530820847,0.323375791311264,0.675117254257202,0.693194329738617,0.282814711332321,0.228675007820129,0.772455096244812,0.724136352539063,0.705263912677765,0.510447025299072,0.252744942903519,0.288735181093216,0.672091603279114,0.499663680791855,0.346202552318573,0.339448928833008,0.52512127161026,0.501260459423065,0.505878686904907,-0.21935747563839,-0.299732983112335,-0.0175546262679358,-0.22345595061779,-0.118977032601833,-0.0156383588910103,-0.0484734624624252,-0.111045800149441,0.0126133887097239,-0.4082443822513824,0.161718189716339,0.125055760145187,0.0875488445162773,0.080803357064724,0.639348387718201,0.642849862575531,0.817792415618896,0.706686079502106,0.235364258289337,0.0327523462474346,0.255129665136337,0.640588700771332,0.299994230270386,0.702410519123077,0.669154942035675,0.0920600071549416,0.734346389770508,0.419458955526352,0.237670794129372,0.276629477739334,0.356845587491989,0.542921125888824,0.559650659561157
Uruguay,0.678035736083984,0.670876026153564,0.889881551265717,0.872340500354767,0.446226924657822,0.617150008678436,0.528485834598541,0.286105871200562,0.587674975395203,0.400907725095749,0.686228930950165,0.538186550140381,0.417124778032303,0.321521311998367,0.248019844293594,0.533198177814484,0.527797698974609,0.765238225460052,0.750392913818359,0.415917336940765,0.26937347650528,0.602340519428253,0.773065686225891,0.764838695526123,0.639954745769501,0.5331010222435,0.4388723889460735,0.71860945224762,0.503991067409515,0.614521443843842,0.593987107276917,0.506883561611176,0.492485672235489,0.457761883735657,-0.186099767684937,-0.222898453474045,-0.292907983064651,-0.051472719758749,-0.148408740758896,-0.104486256837845,-0.100812003016472,-0.146782740950584,-0.157689094543457,-0.123603895306587,0.234134837985039,0.17740561068058,0.178298801183701,0.125163972377777,0.678031086921692,0.276727586984634,0.375562369823456,0.743893682956696,0.3332499563694,0.0609597079455853,0.5423344373703,0.593609929084778,0.3441062271595,0.333680808544159,0.0098024792969226,-0.070242315530777,0.282201617956162,0.226348161697388,-0.121917150914669,-0.319556325674057,0.29996731877327,0.421336144208908,0.108973413705826
